Date,BSV,SPXL,SQQQ,TECL,TQQQ,UVXY
2020-02-12,81.06,74.28,16.91,317.35,111.79,11.1
2020-02-13,81.09,75.3,16.55,324.44,114.28,10.7338
2020-02-14,81.13,74.63,16.71,318.59,112.98,10.95
2020-02-18,81.09,75.5,16.17,329.16,116.8,10.66
2020-02-19,81.12,75.46,16.09,332.02,117.29,10.79
2020-02-20,81.23,73.91,16.69,318.44,113.01,11.8
2020-02-21,81.45,65.8,19.33,256.81,95.91,15.1
2020-02-24,81.48,66.31,18.93,271.19,97.93,14.95
2020-02-25,81.5,60.24,20.64,241.19,89.5,17.16
2020-02-26,81.72,55.22,22.28,216.33,82.32,19.8
2020-02-27,81.89,46.3,26.23,178.21,68.01,25.47
2020-02-28,82.0,51.33,22.7,218.58,79.12,22.16
2020-03-02,81.93,56.78,19.93,247.72,88.46,21.7
2020-03-03,82.36,54.74,20.82,229.68,83.59,23.68
2020-03-04,82.51,53.77,20.82,223.0,82.1,26.4
2020-03-05,82.6,47.5,23.2,198.29,72.73,36.67
2020-03-06,82.79,39.85,26.75,157.93,61.5,51.94
2020-03-09,82.45,42.39,23.76,181.35,67.92,38.7
2020-03-10,82.15,40.48,24.05,175.0,65.76,45.54
2020-03-11,81.53,29.5,30.07,128.47,49.53,61.13
2020-03-12,81.19,31.96,27.05,138.78,52.23,54.98
2020-03-13,80.43,23.06,30.09,103.12,40.48,79.18
2020-03-16,80.72,23.73,28.59,100.21,39.38,85.29
2020-03-17,80.01,21.44,29.5,89.57,36.18,104.0
2020-03-18,78.1,21.61,27.41,94.68,38.69,121.15
2020-03-19,79.03,23.0,24.63,105.01,43.15,88.32
2020-03-20,80.15,19.0,29.35,85.68,35.93,83.3
2020-03-23,80.9,20.48,25.0,98.11,41.23,50.64
2020-03-24,81.37,22.81,22.45,111.47,44.25,63.01
2020-03-25,81.52,24.03,22.56,111.18,43.8,65.0
2020-03-26,81.75,24.92,20.9,115.15,45.6,66.64
2020-03-27,81.79,25.57,20.8,113.51,45.54,66.49
2020-03-30,82.27,27.0,19.1,122.34,48.88,63.9
2020-03-31,81.76,23.15,21.21,105.0,43.63,64.58
2020-04-01,82.14,22.33,22.34,98.51,41.18,64.7
2020-04-02,82.11,23.86,20.84,105.05,44.0,59.66
2020-04-03,82.1,25.83,19.06,114.33,47.2,50.685
2020-04-06,82.1,30.72,15.38,142.0,56.0,48.36
2020-04-07,82.16,28.74,16.4,129.16,52.72,52.06
2020-04-08,82.25,31.8,15.39,139.43,56.04,50.5
2020-04-09,82.37,31.68,15.95,132.66,54.05,49.03
2020-04-13,82.75,32.95,14.29,144.85,60.18,43.68
2020-04-14,82.63,31.67,13.9,142.6,60.84,46.3
2020-04-15,82.86,32.18,13.25,147.52,63.77,47.68
2020-04-16,82.87,34.32,12.42,154.9,67.75,44.84
2020-04-17,82.81,33.29,12.92,147.17,65.04,48.2
2020-04-20,82.6,31.19,13.41,139.01,62.645,56.71
2020-04-21,82.59,31.65,13.53,136.74,61.01,54.46
2020-04-22,82.66,32.38,13.0,143.01,63.24,52.23
2020-04-23,82.65,32.45,13.15,140.69,62.64,51.6
2020-04-24,82.59,33.98,12.2,151.68,67.17,46.63
2020-04-27,82.56,36.11,12.02,156.72,68.23,40.93
2020-04-28,82.65,36.26,12.15,153.8,66.97,40.45
2020-04-29,82.79,36.23,11.48,164.85,70.42,41.39
2020-04-30,82.6,33.86,12.34,150.37,65.32,47.25
2020-05-01,82.64,32.2,12.81,145.46,62.49,50.0
2020-05-04,82.66,34.31,11.79,158.92,67.68,43.43
2020-05-05,82.61,34.8,11.49,164.25,69.57,42.01
2020-05-06,82.6,34.69,11.11,170.25,71.88,41.75
2020-05-07,82.64,35.9,10.83,176.27,73.7,39.4
2020-05-08,82.67,35.56,10.84,175.12,73.48,38.3
2020-05-11,82.72,36.87,10.27,184.15,77.5,31.75
2020-05-12,82.75,33.93,10.92,171.4,72.59,38.94
2020-05-13,82.75,31.45,11.62,158.4,67.99,47.48
2020-05-14,82.73,32.65,11.5,159.59,68.67,43.61
2020-05-15,82.84,36.42,10.37,180.0,76.0,35.25
2020-05-18,82.7,36.9,10.18,183.3,77.39,35.65
2020-05-19,82.81,37.39,9.91,188.07,79.26,35.32
2020-05-20,82.86,37.73,9.67,192.26,81.2,34.52
2020-05-21,82.85,36.88,10.04,183.6,78.02,36.21
2020-05-22,82.83,39.71,9.4,198.0,83.15,32.8
2020-05-26,82.88,39.76,10.01,186.23,78.25,33.27
2020-05-27,82.89,40.77,9.95,186.3,78.55,33.98
2020-05-28,82.98,39.88,9.78,189.57,80.0,35.74
2020-05-29,82.9,40.32,9.51,192.0,82.04,34.75
2020-06-01,82.92,41.5,9.27,196.24,84.24,33.53
2020-06-02,82.91,43.02,9.04,203.48,86.2,31.45
2020-06-03,82.88,43.33,9.04,202.36,86.22,30.61
2020-06-04,82.83,45.99,9.04,205.39,86.1,27.17
2020-06-05,82.77,47.2,8.66,215.14,89.63,27.42
2020-06-08,82.85,47.16,8.54,215.75,90.97,29.68
2020-06-09,82.87,47.72,8.08,227.11,96.0,30.91
2020-06-10,82.97,43.23,8.34,218.14,92.5,35.34
2020-06-11,82.89,41.48,8.53,210.23,88.29,39.91
2020-06-12,82.88,37.4,9.31,189.38,81.01,45.8
2020-06-15,83.14,44.45,8.03,220.89,93.43,35.02
2020-06-16,83.02,43.84,7.99,222.36,94.15,37.08
2020-06-17,83.02,42.13,8.1,217.9,92.88,38.5
2020-06-18,82.98,44.44,7.76,229.89,96.89,35.2
2020-06-19,83.03,41.86,8.01,218.58,93.91,37.87
2020-06-22,83.01,44.1,7.56,236.35,99.32,32.33
2020-06-23,83.04,42.58,7.6,231.61,98.8,35.53
2020-06-24,83.04,39.91,7.96,219.49,93.9,38.03
2020-06-25,83.08,40.97,7.79,225.92,96.03,35.07
2020-06-26,83.14,39.0,8.32,214.24,89.21,37.27
2020-06-29,83.09,40.0,8.04,220.57,92.32,35.83
2020-06-30,83.0,42.2,7.55,233.0,97.86,31.91
2020-07-01,83.07,44.12,7.06,240.11,104.3,29.33
2020-07-02,83.08,45.0,6.87,246.04,107.36,28.9
2020-07-06,83.08,44.57,6.65,248.89,110.56,30.75
2020-07-07,83.07,44.24,6.64,248.4,110.44,31.15
2020-07-08,83.07,45.16,6.34,260.0,115.39,30.8
2020-07-09,83.1,44.08,6.33,255.58,115.61,31.76
2020-07-10,83.06,46.52,5.99,262.64,122.12,29.65
2020-07-13,83.06,43.59,6.76,234.47,107.52,34.52
2020-07-14,83.08,47.53,6.31,254.84,115.09,30.1
2020-07-15,83.11,46.35,6.6,245.16,110.07,31.2
2020-07-16,83.12,47.27,6.47,247.63,112.15,29.025
2020-07-17,83.16,47.08,6.44,249.29,112.83,27.36
2020-07-20,83.15,49.3,5.84,271.9,123.67,24.97
2020-07-21,83.15,48.48,6.1,258.87,118.24,26.55
2020-07-22,83.18,49.27,6.09,260.46,118.29,25.52
2020-07-23,83.17,46.77,6.84,231.68,104.21,28.35
2020-07-24,83.17,47.08,6.58,239.21,108.66,26.67
2020-07-27,83.17,47.44,6.42,244.07,111.08,26.05
2020-07-28,83.17,47.31,6.48,240.45,109.7,25.22
2020-07-29,83.25,47.15,6.53,240.7,108.88,26.72
2020-07-30,83.27,48.95,5.93,263.77,119.39,24.87
2020-07-31,83.17,50.04,5.79,280.89,122.24,24.7
2020-08-03,83.21,49.82,5.73,288.26,123.51,24.72
2020-08-04,83.2,51.5,5.61,294.91,126.11,23.2
2020-08-05,83.23,51.48,5.61,295.0,126.1,23.12
2020-08-06,83.19,52.32,5.41,304.57,130.56,23.06
2020-08-07,83.19,53.14,5.53,296.45,127.27,21.9
2020-08-10,83.16,54.0,5.7,288.74,123.56,20.62
2020-08-11,83.1,53.3,5.8,282.92,121.13,21.57
2020-08-12,83.08,53.81,5.45,296.2,128.19,21.22
2020-08-13,83.1,53.71,5.42,295.69,128.72,21.3
2020-08-14,83.06,54.45,5.37,299.7,129.94,20.28
2020-08-17,83.08,54.67,26.08,302.81,133.36,19.64
2020-08-18,83.13,55.01,25.65,305.69,135.66,19.36
2020-08-19,83.14,53.2,26.39,299.24,131.75,21.29
2020-08-20,83.15,54.45,25.03,316.55,138.59,20.33
2020-08-21,83.13,56.5,23.675,340.48,146.26,19.09
2020-08-24,83.09,57.19,24.27,332.79,142.92,19.95
2020-08-25,83.08,57.77,23.2,350.52,149.33,19.46
2020-08-26,83.15,59.66,21.77,365.21,158.58,19.99
2020-08-27,83.11,60.13,21.94,366.6,157.29,21.62
2020-08-28,83.12,60.61,21.75,375.99,158.67,21.93
2020-08-31,83.07,60.51,20.76,383.89,165.92,22.67
2020-09-01,83.09,62.85,19.55,414.2,175.56,23.16
2020-09-02,83.13,63.44,20.54,388.76,166.58,24.51
2020-09-03,83.07,58.08,23.05,331.72,145.09,27.91
2020-09-04,83.0,53.39,26.35,285.8,125.02,28.21
2020-09-08,83.05,53.74,25.26,299.31,129.21,23.355
2020-09-09,83.03,55.7,23.76,319.47,136.59,22.12
2020-09-10,83.04,52.79,25.5,293.84,126.95,21.86
2020-09-11,83.08,53.59,25.39,292.04,126.98,20.41
2020-09-14,83.06,55.31,24.11,310.55,133.35,19.93
2020-09-15,83.09,55.51,23.9,309.3,134.53,19.98
2020-09-16,83.09,51.64,27.2,270.0,117.24,21.03
2020-09-17,83.08,53.13,26.03,284.67,122.93,19.19
2020-09-18,83.08,48.65,28.68,252.68,111.21,20.58
2020-09-21,83.02,49.94,26.37,285.0,121.04,20.28
2020-09-22,83.04,51.0,25.74,288.9,123.83,20.44
2020-09-23,82.99,46.54,28.77,254.0,109.58,22.19
2020-09-24,83.01,47.11,27.41,266.98,115.1,21.54
2020-09-25,83.02,51.9,24.21,300.0,129.27,20.5
2020-09-28,83.06,52.26,24.22,300.4,129.48,20.71
2020-09-29,83.05,51.83,24.3,298.63,128.58,19.6
2020-09-30,82.92,53.97,22.85,318.15,136.59,19.65
2020-10-01,82.96,51.08,24.27,292.76,127.93,21.65
2020-10-02,82.93,53.18,24.06,297.75,128.42,20.72
2020-10-05,82.91,54.98,23.23,308.23,132.44,19.77
2020-10-06,82.87,54.04,23.54,305.29,130.35,19.86
2020-10-07,82.9,56.29,22.43,319.93,136.47,19.13
2020-10-08,82.87,57.62,22.24,322.01,137.5,17.44
2020-10-09,82.9,59.65,20.53,347.44,148.27,16.4
2020-10-12,82.96,60.98,19.26,362.83,157.0,16.68
2020-10-13,82.98,60.2,19.46,355.32,155.71,16.48
2020-10-14,82.97,56.6,21.11,328.37,142.97,17.51
2020-10-15,82.97,59.27,20.14,347.12,149.93,16.62
2020-10-16,82.96,59.08,20.41,344.63,148.12,16.69
2020-10-19,82.91,56.45,21.64,323.46,139.03,17.76
2020-10-20,82.9,56.39,21.66,321.0,139.08,17.77
2020-10-21,82.92,56.2,21.56,322.2,139.86,17.23
2020-10-22,82.9,57.68,21.61,318.57,139.33,16.61
2020-10-23,82.92,55.76,22.16,305.99,135.73,17.32
2020-10-26,82.93,54.56,22.39,300.0,134.22,18.97
2020-10-27,82.96,50.96,23.16,282.87,129.49,21.23
2020-10-28,82.92,48.4,24.27,265.23,122.02,22.48
2020-10-29,82.87,48.94,23.89,263.31,123.5,21.2
2020-10-30,82.8,49.8,24.42,262.2,119.76,20.13
2020-11-02,82.74,51.35,24.41,264.07,120.06,19.97
2020-11-03,82.78,54.63,21.38,297.43,135.58,18.0
2020-11-04,82.86,58.76,19.08,329.03,149.83,15.89
2020-11-05,82.83,59.07,19.01,329.28,149.87,16.02
2020-11-06,82.71,66.26,18.26,356.53,155.8,13.14
2020-11-09,82.68,60.85,20.68,318.26,137.07,13.62
2020-11-10,82.67,62.35,20.48,319.1,138.07,13.16
2020-11-11,82.75,61.89,19.45,331.115,144.89,13.3
2020-11-12,82.81,61.73,19.57,329.73,144.05,13.65
2020-11-13,82.82,64.71,19.46,330.9,144.74,12.57
2020-11-16,82.83,64.13,18.9,335.18,148.78,12.95
2020-11-17,82.81,64.63,19.23,333.48,146.36,12.06
2020-11-18,82.79,61.75,19.68,321.53,142.83,12.74
2020-11-19,82.84,62.78,19.13,331.59,147.12,12.57
2020-11-20,82.84,62.64,19.22,324.41,145.9,12.3
2020-11-23,82.84,64.2,19.23,324.19,145.95,11.94
2020-11-24,82.89,65.7,18.46,336.5,151.82,12.04
2020-11-25,82.92,66.12,17.94,342.33,156.04,11.19
2020-11-27,82.93,65.53,17.75,341.83,157.69,11.54
2020-11-30,82.82,67.0,17.27,357.97,161.82,10.99
2020-12-01,82.78,66.57,17.22,357.95,162.2,11.32
2020-12-02,82.79,67.63,16.88,361.86,165.38,11.0
2020-12-03,82.8,67.96,16.85,361.64,165.7,11.14
2020-12-04,82.8,68.86,16.61,370.66,167.86,11.22
2020-12-07,82.82,68.13,16.45,372.6,169.6,11.28
2020-12-08,82.81,69.96,16.22,377.08,171.84,10.38
2020-12-09,82.8,66.82,17.68,346.31,157.08,11.26
2020-12-10,82.85,66.56,17.4,348.84,159.59,11.7
2020-12-11,82.86,68.64,16.99,357.09,163.36,11.33
2020-12-14,82.89,67.95,16.44,368.57,168.62,11.91
2020-12-15,82.89,69.25,16.23,376.27,170.77,11.44
2020-12-16,82.94,70.44,15.76,390.0,175.68,10.93
2020-12-17,82.9,70.78,15.61,393.15,177.59,10.81
2020-12-18,82.92,67.37,16.33,372.67,169.54,12.64
2020-12-21,82.91,69.08,15.81,395.0,175.32,12.08
2020-12-22,82.83,69.04,15.8,400.12,175.05,11.59
2020-12-23,82.86,69.0,15.99,390.58,173.0,11.02
2020-12-24,82.86,71.03,15.42,407.24,179.16,10.55
2020-12-28,82.85,72.27,15.15,417.16,182.43,10.48
2020-12-29,82.89,71.38,15.15,408.7,182.44,11.2
2020-12-30,82.88,71.08,15.32,404.36,180.27,10.66
2020-12-31,82.9,73.05,15.0,411.44,184.15,10.64
2021-01-04,82.89,68.89,15.99,381.95,172.41,12.48
2021-01-05,82.79,69.76,16.18,376.01,170.0,11.3
2021-01-06,82.75,73.47,15.65,383.4,175.5,10.62
2021-01-07,82.75,76.08,14.58,408.7,187.57,10.25
2021-01-08,82.73,74.42,14.76,397.82,184.87,10.78
2021-01-11,82.69,75.03,14.97,398.9,182.03,10.75
2021-01-12,82.73,74.91,15.0,395.61,181.6,10.56
2021-01-13,82.78,76.02,14.66,404.39,185.73,10.18
2021-01-14,82.78,73.71,15.02,389.85,181.07,10.71
2021-01-15,82.75,74.62,14.95,386.92,181.65,10.48
2021-01-19,82.79,76.31,14.13,401.53,191.65,10.25
2021-01-20,82.79,78.27,13.47,422.83,100.34,10.14
2021-01-21,82.82,76.92,13.43,428.0,100.44,10.38
2021-01-22,82.83,77.77,12.99,443.71,103.87,10.36
2021-01-25,82.8,78.81,12.99,443.0,103.8,10.54
2021-01-26,82.84,75.64,13.3,431.8,101.17,11.4
2021-01-27,82.83,73.23,13.96,421.78,95.94,12.95
2021-01-28,82.8,72.78,14.08,414.03,95.0,13.89
2021-01-29,82.79,71.59,14.23,403.99,93.75,13.61
2021-02-01,82.75,74.97,13.23,431.92,99.93,12.45
2021-02-02,82.73,76.63,12.7,440.27,104.0,11.3
2021-02-03,82.7,76.9,12.92,440.01,102.13,10.5
2021-02-04,82.73,80.06,12.52,456.77,105.18,10.05
2021-02-05,82.74,80.75,12.32,455.25,107.05,10.0
2021-02-08,82.74,80.94,12.37,459.94,106.54,10.15
2021-02-09,82.76,82.53,12.12,467.92,108.72,9.91
2021-02-10,82.78,81.98,12.19,468.56,108.19,10.08
2021-02-11,82.75,81.02,12.25,472.01,107.48,10.09
2021-02-12,82.69,83.64,11.86,487.81,110.91,9.47
2021-02-16,82.66,81.41,12.37,464.77,106.25,9.78
2021-02-17,82.68,80.82,12.64,449.63,104.05,9.65
2021-02-18,82.7,82.46,12.22,466.53,107.64,9.18
2021-02-19,82.65,79.29,13.05,439.61,100.49,9.26
2021-02-22,82.62,77.81,14.22,406.19,91.75,9.46
2021-02-23,82.6,78.8,13.995,413.66,93.33,9.15
2021-02-24,82.48,81.35,13.64,429.88,95.67,8.52
2021-02-25,82.31,77.46,14.28,407.1,90.41,9.6
2021-02-26,82.35,78.04,13.76,421.71,93.45,8.68
2021-03-01,82.41,80.66,13.12,44.17,97.59,8.51
2021-03-02,82.36,78.09,14.0,41.34,91.32,8.5
2021-03-03,82.35,75.32,15.1,38.46,84.05,8.99
2021-03-04,82.2,74.81,15.3,37.44,82.42,9.19
2021-03-05,82.18,77.27,15.16,38.13,83.26,8.66
2021-03-08,82.13,77.94,15.05,37.95,82.51,8.56
2021-03-09,82.17,80.25,13.79,40.37,89.22,8.06
2021-03-10,82.24,81.81,13.78,40.22,89.15,8.04
2021-03-11,82.19,81.67,14.03,39.61,87.05,8.16
2021-03-12,82.16,83.11,13.79,40.28,88.86,7.67
2021-03-15,82.2,84.85,13.09,42.32,93.43,7.03
2021-03-16,82.2,83.18,13.55,41.31,90.19,7.16
2021-03-17,82.18,83.17,13.65,40.66,89.64,6.8
2021-03-18,82.15,81.07,14.22,38.78,85.27,7.06
2021-03-19,82.22,81.06,13.7,39.02,88.44,6.6
2021-03-22,82.24,82.28,13.14,40.9,91.91,6.11
2021-03-23,82.24,81.69,13.25,40.59,91.04,6.28
2021-03-24,82.28,78.57,14.36,37.39,83.54,6.62
2021-03-25,82.26,81.61,14.22,38.3,84.68,6.1
2021-03-26,82.27,83.72,13.6,40.98,88.32,6.11
2021-03-29,82.19,83.71,13.8,39.81,86.95,6.1
2021-03-30,82.2,84.32,13.51,40.38,88.81,5.63
2021-03-31,82.16,86.22,12.655,42.76,94.58,5.52
2021-04-01,82.06,89.6,12.13,44.68,98.3,5.12
2021-04-05,82.1,91.04,11.73,46.27,101.34,5.17
2021-04-06,82.2,91.14,11.77,45.83,100.99,5.18
2021-04-07,82.21,92.5,11.34,47.99,104.92,4.87
2021-04-08,82.2,92.8,11.43,48.11,104.0,4.93
2021-04-09,82.18,94.41,11.17,49.69,106.15,4.9
2021-04-12,82.18,94.88,10.96,50.01,108.31,4.74
2021-04-13,82.21,95.84,10.7,50.7,110.91,4.72
2021-04-14,82.24,96.41,10.81,50.48,109.44,4.67
2021-04-15,82.22,98.91,10.57,51.92,111.73,4.61
2021-04-16,82.23,98.17,10.72,51.02,110.17,4.55
2021-04-19,82.27,96.48,10.92,50.01,108.12,4.83
2021-04-20,82.3,94.79,11.23,48.7,105.0,4.94
2021-04-21,82.31,97.85,10.85,50.26,108.49,4.48
2021-04-22,82.32,95.67,11.11,49.01,105.77,4.86
2021-04-23,82.31,98.89,10.73,50.89,109.47,4.57
2021-04-26,82.28,99.16,10.52,52.0,111.53,4.55
2021-04-27,82.27,99.08,10.72,50.55,109.34,4.42
2021-04-28,82.24,100.89,10.49,51.17,112.0,4.29
2021-04-29,82.29,98.94,10.94,48.23,107.29,4.5
2021-04-30,82.22,100.16,10.79,48.36,108.66,4.47
2021-05-03,82.27,97.8,11.35,46.17,103.1,4.56
2021-05-04,82.26,98.74,11.43,45.7,102.07,4.52
2021-05-05,82.3,97.63,11.82,44.4,98.89,4.48
2021-05-06,82.33,100.45,11.22,47.07,104.04,4.43
2021-05-07,82.35,102.36,11.37,46.28,102.51,4.03
2021-05-10,82.33,95.53,12.8,40.77,90.31,4.69
2021-05-11,82.22,94.27,12.73,41.0,90.97,5.07
2021-05-12,82.25,91.28,12.68,40.61,90.76,5.54
2021-05-13,82.3,95.44,12.37,42.3,92.95,4.78
2021-05-14,82.3,96.89,12.09,42.81,94.43,4.38
2021-05-17,82.31,97.22,12.02,43.03,95.22,4.38
2021-05-18,82.32,91.02,13.04,39.64,87.55,5.02
2021-05-19,82.3,94.34,12.16,42.53,94.1,4.68
2021-05-20,82.32,97.88,11.45,45.11,99.7,4.38
2021-05-21,82.32,98.19,11.56,44.98,98.61,4.27
2021-05-24,82.33,100.25,11.07,46.83,102.81,4.07
2021-05-25,82.36,99.22,11.1,46.35,102.39,40.05
2021-05-26,82.37,100.16,11.1,45.94,102.4,37.4
2021-05-27,82.36,100.7,11.05,46.03,102.8,34.75
2021-05-28,82.32,101.8,10.94,46.53,103.89,34.7
2021-06-01,82.31,100.29,11.14,45.37,101.8,36.68
2021-06-02,82.28,98.47,11.4,44.97,99.47,37.56
2021-06-03,82.3,100.49,11.26,45.59,100.74,35.2
2021-06-04,82.31,101.83,10.93,47.18,103.4,33.91
2021-06-07,82.33,102.2,10.61,48.0,106.51,32.65
2021-06-08,82.4,102.19,10.62,47.97,106.38,33.16
2021-06-09,82.36,102.06,10.72,47.62,105.38,33.13
2021-06-10,82.44,102.96,10.41,48.65,108.42,30.6
2021-06-11,82.38,103.11,10.3,49.49,109.56,29.95
2021-06-14,82.31,103.84,10.07,50.55,112.05,30.72
2021-06-15,82.3,103.21,10.19,50.01,110.65,30.9
2021-06-16,82.15,101.02,10.45,48.6,107.93,32.04
2021-06-17,82.1,98.84,10.09,50.06,111.62,33.86
2021-06-18,82.1,98.48,10.15,49.5,110.66,33.96
2021-06-21,82.1,101.33,10.01,50.92,112.44,32.83
2021-06-22,82.17,102.97,9.71,52.42,115.61,29.41
2021-06-23,82.15,104.22,9.52,53.14,117.82,28.0
2021-06-24,82.1,104.96,9.46,53.28,118.59,28.1
2021-06-25,82.12,105.87,9.45,53.54,118.84,27.22
2021-06-28,82.13,106.42,9.23,54.56,121.56,27.22
2021-06-29,82.18,105.87,9.13,55.54,122.86,28.68
2021-06-30,82.09,107.13,9.17,55.35,122.04,27.45
2021-07-01,82.1,109.17,8.99,56.67,124.72,26.28
2021-07-02,82.13,110.78,8.78,58.46,127.53,26.78
2021-07-06,82.16,110.66,8.54,59.84,130.86,27.64
2021-07-07,82.25,106.9,9.03,56.72,123.34,31.84
2021-07-08,82.25,109.79,8.86,57.77,126.35,29.49
2021-07-09,82.23,111.97,8.53,60.2,130.99,27.9
2021-07-12,82.16,112.6,8.58,59.41,130.41,27.55
2021-07-13,82.17,113.48,8.37,61.93,133.4,27.01
2021-07-14,82.22,111.44,8.49,61.57,131.4,28.09
2021-07-15,82.14,112.31,8.6,60.68,129.69,26.77
2021-07-16,82.29,104.86,9.16,56.3,121.74,31.78
2021-07-19,82.4,104.51,9.01,56.88,123.54,35.11
2021-07-20,82.29,109.36,8.81,58.5,126.33,30.04
2021-07-21,82.26,111.15,8.57,60.59,129.85,28.39
2021-07-22,82.27,113.28,8.31,62.28,133.72,27.94
2021-07-23,82.31,114.67,8.16,62.89,135.9,29.17
2021-07-26,82.36,115.08,8.11,63.05,136.83,28.9
2021-07-27,82.35,114.87,8.29,61.58,133.83,28.95
2021-07-28,82.33,115.05,8.3,61.12,133.71,27.99
2021-07-29,82.35,113.48,8.49,60.86,130.32,28.93
2021-07-30,82.36,115.37,8.23,62.76,134.61,28.0
2021-08-02,82.39,113.88,8.3,61.55,133.52,29.47
2021-08-03,82.44,114.83,8.2,62.41,135.0,28.66
2021-08-04,82.3,115.24,8.09,63.17,136.64,27.44
2021-08-05,82.2,116.68,8.08,63.2,136.93,26.5
2021-08-06,82.21,116.94,8.09,63.92,137.13,25.73
2021-08-09,82.16,117.01,8.03,63.39,137.77,24.96
2021-08-10,82.13,118.01,8.11,62.34,136.51,24.36
2021-08-11,82.1,117.87,8.26,61.49,133.72,23.89
2021-08-12,82.15,119.43,8.11,62.9,136.2,22.55
2021-08-13,82.23,118.55,8.13,63.27,136.01,23.91
2021-08-16,82.2,118.32,8.23,63.45,134.05,24.17
2021-08-17,82.19,117.24,8.3,62.51,132.98,24.79
2021-08-18,82.17,111.95,8.64,59.38,127.72,28.6
2021-08-19,82.2,115.13,8.29,62.99,133.1,27.39
2021-08-20,82.14,118.91,8.03,65.11,137.09,23.85
2021-08-23,82.18,121.21,7.69,67.37,142.76,23.43
2021-08-24,82.14,121.35,7.65,67.38,143.47,23.41
2021-08-25,82.11,121.67,7.69,66.47,142.79,23.19
2021-08-26,82.1,120.46,7.76,65.54,141.65,23.52
2021-08-27,82.19,123.52,7.52,67.96,145.95,21.96
2021-08-30,82.25,124.47,7.3,69.7,150.3,22.18
2021-08-31,82.19,124.89,7.26,69.13,150.95,21.61
2021-09-01,82.18,125.45,7.22,69.23,151.92,20.64
2021-09-02,82.18,124.41,7.34,68.13,149.21,21.5
2021-09-03,82.15,124.94,7.23,69.27,151.58,21.39
2021-09-07,82.18,123.37,7.21,69.09,151.71,22.5
2021-09-08,82.16,123.21,7.27,68.44,150.69,22.13
2021-09-09,82.17,123.55,7.25,68.6,151.0,21.41
2021-09-10,82.13,121.52,7.38,66.93,148.34,22.33
2021-09-13,82.19,121.06,7.43,66.42,147.13,22.04
2021-09-14,82.15,118.26,7.57,65.98,144.55,22.49
2021-09-15,82.11,120.33,7.5,66.33,145.87,21.91
2021-09-16,82.09,119.51,7.45,66.59,146.53,21.56
2021-09-17,82.1,111.6,8.06,61.15,135.44,26.26
2021-09-20,82.15,112.81,8.03,61.56,135.6,26.03
2021-09-21,82.13,112.46,8.05,61.61,134.95,24.88
2021-09-22,82.04,115.33,7.815,63.96,138.88,22.63
2021-09-23,82.0,116.56,7.82,64.32,138.7,22.25
2021-09-24,81.93,117.57,7.84,63.98,138.09,20.65
2021-09-27,81.92,115.09,8.15,61.3,133.0,22.08
2021-09-28,81.92,111.48,8.4,58.88,128.01,23.8
2021-09-29,81.91,112.1,8.43,58.89,127.75,23.63
2021-09-30,81.93,108.2,8.58,57.22,125.2,23.78
2021-10-01,81.95,109.65,8.6,58.19,125.04,23.28
2021-10-04,81.93,107.47,8.92,55.24,120.0,23.86
2021-10-05,81.87,106.79,8.89,55.49,120.1,23.5
2021-10-06,81.85,113.7,8.24,60.01,129.42,21.83
2021-10-07,81.82,114.54,8.15,60.85,130.72,20.85
2021-10-08,81.71,112.72,8.47,58.61,125.84,20.89
2021-10-11,81.6,111.57,8.46,59.19,126.05,20.51
2021-10-12,81.69,110.81,8.47,58.29,125.75,20.17
2021-10-13,81.73,114.13,8.17,60.43,130.21,18.85
2021-10-14,81.67,118.56,7.88,63.27,134.83,17.92
2021-10-15,81.53,117.87,7.89,62.94,134.27,18.56
2021-10-18,81.54,121.89,7.51,66.16,141.2,17.45
2021-10-19,81.56,123.64,7.39,67.77,143.5,17.42
2021-10-20,81.5,124.15,7.48,66.4,141.49,17.3
2021-10-21,81.42,125.28,7.38,67.67,143.43,16.34
2021-10-22,81.44,126.15,7.4,67.74,142.96,16.59
2021-10-25,81.48,128.66,7.12,69.12,148.39,15.78
2021-10-26,81.49,128.0,7.15,68.69,147.62,16.44
2021-10-27,81.43,127.17,7.02,69.29,150.24,16.66
2021-10-28,81.38,127.41,7.07,68.09,149.13,16.92
2021-10-29,81.35,131.23,6.77,71.15,155.87,16.26
2021-11-01,81.42,131.15,6.75,71.1,156.08,16.07
2021-11-02,81.46,132.04,6.62,72.95,159.38,15.51
2021-11-03,81.5,135.56,6.37,74.77,165.45,14.41
2021-11-04,81.6,139.0,6.09,78.99,172.4,14.72
2021-11-05,81.59,139.34,6.17,79.44,170.74,15.4
2021-11-08,81.61,138.99,6.14,80.26,171.5,15.98
2021-11-09,81.44,135.65,6.46,77.0,162.62,16.71
2021-11-10,81.28,135.31,6.43,76.45,162.9,16.08
2021-11-11,81.33,135.25,6.47,76.78,161.77,15.69
2021-11-12,81.29,138.36,6.27,79.68,166.91,14.98
2021-11-15,81.2,136.97,6.36,78.26,164.54,15.15
2021-11-16,81.24,138.56,6.19,80.44,169.28,15.01
2021-11-17,81.24,138.81,6.1,81.7,171.72,15.18
2021-11-18,81.37,139.15,5.93,83.68,176.52,15.71
2021-11-19,81.18,140.14,5.82,85.68,179.35,15.41
2021-11-22,81.09,136.96,6.14,80.59,169.39,16.33
